Input_Size,Run_ID,Algorithm,Comparisons
6000,124,MergeSort,67798
6000,124,QuickSort,97683
6000,124,HeapSort,93178
6000,125,BubbleSort,17997000
6000,125,InsertionSort,8878790
6000,125,SelectionSort,17997000
6000,125,MergeSort,67770
6000,125,QuickSort,90500
6000,125,HeapSort,93300
6000,126,BubbleSort,17997000
6000,126,InsertionSort,8956495
6000,126,SelectionSort,17997000
6000,126,MergeSort,67918
6000,126,QuickSort,86909
6000,126,HeapSort,93191
6000,127,BubbleSort,17997000
6000,127,InsertionSort,8958371
6000,127,SelectionSort,17997000
6000,127,MergeSort,67830
6000,127,QuickSort,87350
6000,127,HeapSort,93238
6000,128,BubbleSort,17997000
6000,128,InsertionSort,9023647
6000,128,SelectionSort,17997000
6000,128,MergeSort,67863
6000,128,QuickSort,87707
6000,128,HeapSort,93287
6000,129,BubbleSort,17997000
6000,129,InsertionSort,8946388
6000,129,SelectionSort,17997000
6000,129,MergeSort,67761
6000,129,QuickSort,87842
6000,129,HeapSort,93216
6000,130,BubbleSort,17997000
6000,130,InsertionSort,8995340
6000,130,SelectionSort,17997000
6000,130,MergeSort,67861
6000,130,QuickSort,94928
6000,130,HeapSort,93163
6000,131,BubbleSort,17997000
6000,131,InsertionSort,9128905
6000,131,SelectionSort,17997000
6000,131,MergeSort,67918
6000,131,QuickSort,86017
6000,131,HeapSort,93085
6000,132,BubbleSort,17997000
6000,132,InsertionSort,8939244
6000,132,SelectionSort,17997000
6000,132,MergeSort,67905
6000,132,QuickSort,89165
6000,132,HeapSort,93244
6000,133,BubbleSort,17997000
6000,133,InsertionSort,9113679
6000,133,SelectionSort,17997000
6000,133,MergeSort,67852
6000,133,QuickSort,97038
6000,133,HeapSort,93220
6000,134,BubbleSort,17997000
6000,134,InsertionSort,9111073
6000,134,SelectionSort,17997000
6000,134,MergeSort,67861
6000,134,QuickSort,86928
6000,134,HeapSort,93119
6000,135,BubbleSort,17997000
6000,135,InsertionSort,9020795
6000,135,SelectionSort,17997000
6000,135,MergeSort,67905
6000,135,QuickSort,88472
6000,135,HeapSort,93305
6000,136,BubbleSort,17997000
6000,136,InsertionSort,9002416
6000,136,SelectionSort,17997000
6000,136,MergeSort,67893
6000,136,QuickSort,86462
6000,136,HeapSort,93033
6000,137,BubbleSort,17997000
6000,137,InsertionSort,8899912
6000,137,SelectionSort,17997000
6000,137,MergeSort,67859
6000,137,QuickSort,87644
6000,137,HeapSort,93370
6000,138,BubbleSort,17997000
6000,138,InsertionSort,8880330
6000,138,SelectionSort,17997000
6000,138,MergeSort,67861
6000,138,QuickSort,93544
6000,138,HeapSort,93052
6000,139,BubbleSort,17997000
6000,139,InsertionSort,8956939
6000,139,SelectionSort,17997000
6000,139,MergeSort,67884
6000,139,QuickSort,88193
6000,139,HeapSort,93241
6000,140,BubbleSort,17997000
6000,140,InsertionSort,9020953
6000,140,SelectionSort,17997000
6000,140,MergeSort,67773
6000,140,QuickSort,95472
6000,140,HeapSort,93071
6000,141,BubbleSort,17997000
6000,141,InsertionSort,9119937
6000,141,SelectionSort,17997000
6000,141,MergeSort,67869
6000,141,QuickSort,86523
6000,141,HeapSort,93057
6000,142,BubbleSort,17997000
6000,142,InsertionSort,8902495
6000,142,SelectionSort,17997000
6000,142,MergeSort,67842
6000,142,QuickSort,93098
6000,142,HeapSort,93271
6000,143,BubbleSort,17997000
6000,143,InsertionSort,8995372
6000,143,SelectionSort,17997000
6000,143,MergeSort,67826
6000,143,QuickSort,89369
6000,143,HeapSort,93241
6000,144,BubbleSort,17997000
6000,144,InsertionSort,8973364
6000,144,SelectionSort,17997000
6000,144,MergeSort,67940
6000,144,QuickSort,94695
6000,144,HeapSort,93312
6000,145,BubbleSort,17997000
6000,145,InsertionSort,9000563
6000,145,SelectionSort,17997000
6000,145,MergeSort,67842
6000,145,QuickSort,84432
6000,145,HeapSort,93042
6000,146,BubbleSort,17997000
6000,146,InsertionSort,8900081
6000,146,SelectionSort,17997000
6000,146,MergeSort,67837
6000,146,QuickSort,89075
6000,146,HeapSort,93411
6000,147,BubbleSort,17997000
6000,147,InsertionSort,9186949
6000,147,SelectionSort,17997000
6000,147,MergeSort,67828
6000,147,QuickSort,98266
6000,147,HeapSort,93188
6000,148,BubbleSort,17997000
6000,148,InsertionSort,8995596
6000,148,SelectionSort,17997000
6000,148,MergeSort,67813
6000,148,QuickSort,87888
6000,148,HeapSort,93318
6000,149,BubbleSort,17997000
6000,149,InsertionSort,9189208
6000,149,SelectionSort,17997000
6000,149,MergeSort,67901
6000,149,QuickSort,96092
6000,149,HeapSort,93035
6000,150,BubbleSort,17997000
6000,150,InsertionSort,9091160
6000,150,SelectionSort,17997000
6000,150,MergeSort,67843
6000,150,QuickSort,86524
6000,150,HeapSort,93253
6000,151,BubbleSort,17997000
6000,151,InsertionSort,9063170
6000,151,SelectionSort,17997000
6000,151,MergeSort,67829
6000,151,QuickSort,87740
6000,151,HeapSort,93164
6000,152,BubbleSort,17997000
6000,152,InsertionSort,8958485
6000,152,SelectionSort,17997000
6000,152,MergeSort,67853
6000,152,QuickSort,87792
6000,152,HeapSort,93365
6000,153,BubbleSort,17997000
6000,153,InsertionSort,8876630
6000,153,SelectionSort,17997000
6000,153,MergeSort,67818
6000,153,QuickSort,85285
6000,153,HeapSort,93332
6000,154,BubbleSort,17997000
6000,154,InsertionSort,8968796
6000,154,SelectionSort,17997000
6000,154,MergeSort,67779
6000,154,QuickSort,86887
6000,154,HeapSort,93154
6000,155,BubbleSort,17997000
6000,155,InsertionSort,9028870
6000,155,SelectionSort,17997000
6000,155,MergeSort,67845
6000,155,QuickSort,87376
6000,155,HeapSort,93188
6000,156,BubbleSort,17997000
6000,156,InsertionSort,9062076
6000,156,SelectionSort,17997000
6000,156,MergeSort,67817
6000,156,QuickSort,90916
6000,156,HeapSort,93262
6000,157,BubbleSort,17997000
6000,157,InsertionSort,9043579
6000,157,SelectionSort,17997000
6000,157,MergeSort,67916
6000,157,QuickSort,86480
6000,157,HeapSort,93349
6000,158,BubbleSort,17997000
6000,158,InsertionSort,9005578
6000,158,SelectionSort,17997000
6000,158,MergeSort,67824
6000,158,QuickSort,97431
6000,158,HeapSort,93125
6000,159,BubbleSort,17997000
6000,159,InsertionSort,9089461
6000,159,SelectionSort,17997000
6000,159,MergeSort,67812
6000,159,QuickSort,91898
6000,159,HeapSort,93140
6000,160,BubbleSort,17997000
6000,160,InsertionSort,8901738
6000,160,SelectionSort,17997000
6000,160,MergeSort,67802
6000,160,QuickSort,87792
6000,160,HeapSort,93334
6000,161,BubbleSort,17997000
6000,161,InsertionSort,9054883
6000,161,SelectionSort,17997000
6000,161,MergeSort,67820
6000,161,QuickSort,89101
6000,161,HeapSort,93271
6000,162,BubbleSort,17997000
6000,162,InsertionSort,9015118
6000,162,SelectionSort,17997000
6000,162,MergeSort,67872
6000,162,QuickSort,93806
6000,162,HeapSort,93306
6000,163,BubbleSort,17997000
6000,163,InsertionSort,8892638
6000,163,SelectionSort,17997000
6000,163,MergeSort,67901
6000,163,QuickSort,92570
6000,163,HeapSort,93356
6000,164,BubbleSort,17997000
6000,164,InsertionSort,9002120
6000,164,SelectionSort,17997000
6000,164,MergeSort,67940
6000,164,QuickSort,86330
6000,164,HeapSort,93261
6000,165,BubbleSort,17997000
6000,165,InsertionSort,8945289
6000,165,SelectionSort,17997000
6000,165,MergeSort,67889
6000,165,QuickSort,86330
6000,165,HeapSort,93046
6000,166,BubbleSort,17997000
6000,166,InsertionSort,8797655
6000,166,SelectionSort,17997000
6000,166,MergeSort,67842
6000,166,QuickSort,91954
6000,166,HeapSort,93491
6000,167,BubbleSort,17997000
6000,167,InsertionSort,9061566
6000,167,SelectionSort,17997000
6000,167,MergeSort,67840
6000,167,QuickSort,89291
6000,167,HeapSort,93176
6000,168,BubbleSort,17997000
6000,168,InsertionSort,9084955
6000,168,SelectionSort,17997000
6000,168,MergeSort,67854
6000,168,QuickSort,97781
6000,168,HeapSort,93055
6000,169,BubbleSort,17997000
6000,169,InsertionSort,9086238
6000,169,SelectionSort,17997000
6000,169,MergeSort,67895
6000,169,QuickSort,95096
6000,169,HeapSort,93231
6000,170,BubbleSort,17997000
6000,170,InsertionSort,8887804
6000,170,SelectionSort,17997000
6000,170,MergeSort,67834
6000,170,QuickSort,96327
6000,170,HeapSort,93247
6000,171,BubbleSort,17997000
6000,171,InsertionSort,8959141
6000,171,SelectionSort,17997000
6000,171,MergeSort,67855
6000,171,QuickSort,92490
6000,171,HeapSort,93209
6000,172,BubbleSort,17997000
6000,172,InsertionSort,8966822
6000,172,SelectionSort,17997000
6000,172,MergeSort,67873
6000,172,QuickSort,84609
6000,172,HeapSort,93306
6000,173,BubbleSort,17997000
6000,173,InsertionSort,9034509
6000,173,SelectionSort,17997000
6000,173,MergeSort,67776
6000,173,QuickSort,85906
6000,173,HeapSort,93203
6000,174,BubbleSort,17997000
6000,174,InsertionSort,8922591
6000,174,SelectionSort,17997000
6000,174,MergeSort,67854
6000,174,QuickSort,89121
6000,174,HeapSort,93229
6000,175,BubbleSort,17997000
6000,175,InsertionSort,9005523
6000,175,SelectionSort,17997000
6000,175,MergeSort,67881
6000,175,QuickSort,89612
6000,175,HeapSort,93295
6000,176,BubbleSort,17997000
6000,176,InsertionSort,9046134
6000,176,SelectionSort,17997000
6000,176,MergeSort,67880
6000,176,QuickSort,92567
6000,176,HeapSort,93189
6000,177,BubbleSort,17997000
6000,177,InsertionSort,9020297
6000,177,SelectionSort,17997000
6000,177,MergeSort,67737
6000,177,QuickSort,84647
6000,177,HeapSort,93153
6000,178,BubbleSort,17997000
6000,178,InsertionSort,9038237
6000,178,SelectionSort,17997000
6000,178,MergeSort,67835
6000,178,QuickSort,86355
6000,178,HeapSort,93315
6000,179,BubbleSort,17997000
6000,179,InsertionSort,8917527
6000,179,SelectionSort,17997000
6000,179,MergeSort,67795
6000,179,QuickSort,90264
6000,179,HeapSort,93384
6000,180,BubbleSort,17997000
6000,180,InsertionSort,9056188
6000,180,SelectionSort,17997000
6000,180,MergeSort,67798
6000,180,QuickSort,88792
6000,180,HeapSort,93162
6000,181,BubbleSort,17997000
6000,181,InsertionSort,9069542
6000,181,SelectionSort,17997000
6000,181,MergeSort,67869
6000,181,QuickSort,90800
6000,181,HeapSort,93171
6000,182,BubbleSort,17997000
6000,182,InsertionSort,9161023
6000,182,SelectionSort,17997000
6000,182,MergeSort,67838
6000,182,QuickSort,89916
6000,182,HeapSort,93050
6000,183,BubbleSort,17997000
6000,183,InsertionSort,8962380
6000,183,SelectionSort,17997000
6000,183,MergeSort,67870
6000,183,QuickSort,87403
6000,183,HeapSort,93216
6000,184,BubbleSort,17997000
6000,184,InsertionSort,9093716
6000,184,SelectionSort,17997000
6000,184,MergeSort,67772
6000,184,QuickSort,97618
6000,184,HeapSort,93437
6000,185,BubbleSort,17997000
6000,185,InsertionSort,8973376
6000,185,SelectionSort,17997000
6000,185,MergeSort,67855
6000,185,QuickSort,88685
6000,185,HeapSort,93452
6000,186,BubbleSort,17997000
6000,186,InsertionSort,8906114
6000,186,SelectionSort,17997000
6000,186,MergeSort,67840
6000,186,QuickSort,93940
6000,186,HeapSort,93293
6000,187,BubbleSort,17997000
6000,187,InsertionSort,9097619
6000,187,SelectionSort,17997000
6000,187,MergeSort,67882
6000,187,QuickSort,89524
6000,187,HeapSort,93111
6000,188,BubbleSort,17997000
6000,188,InsertionSort,8984978
6000,188,SelectionSort,17997000
6000,188,MergeSort,67815
6000,188,QuickSort,92127
6000,188,HeapSort,93354
6000,189,BubbleSort,17997000
6000,189,InsertionSort,9044104
6000,189,SelectionSort,17997000
6000,189,MergeSort,67789
6000,189,QuickSort,86497
6000,189,HeapSort,93284
6000,190,BubbleSort,17997000
6000,190,InsertionSort,8942794
6000,190,SelectionSort,17997000
6000,190,MergeSort,67868
6000,190,QuickSort,93948
6000,190,HeapSort,93262
6000,191,BubbleSort,17997000
6000,191,InsertionSort,9056781
6000,191,SelectionSort,17997000
6000,191,MergeSort,67816
6000,191,QuickSort,93351
6000,191,HeapSort,93225
6000,192,BubbleSort,17997000
6000,192,InsertionSort,9017493
6000,192,SelectionSort,17997000
6000,192,MergeSort,67904
6000,192,QuickSort,94137
6000,192,HeapSort,93184
6000,193,BubbleSort,17997000
6000,193,InsertionSort,8933810
6000,193,SelectionSort,17997000
6000,193,MergeSort,67853
6000,193,QuickSort,86059
6000,193,HeapSort,93308
6000,194,BubbleSort,17997000
6000,194,InsertionSort,9132931
6000,194,SelectionSort,17997000
6000,194,MergeSort,67870
6000,194,QuickSort,86369
6000,194,HeapSort,93148
6000,195,BubbleSort,17997000
6000,195,InsertionSort,8875144
6000,195,SelectionSort,17997000
6000,195,MergeSort,67856
6000,195,QuickSort,87238
6000,195,HeapSort,93158
6000,196,BubbleSort,17997000
6000,196,InsertionSort,9054507
6000,196,SelectionSort,17997000
6000,196,MergeSort,67917
6000,196,QuickSort,87559
6000,196,HeapSort,93123
6000,197,BubbleSort,17997000
6000,197,InsertionSort,8949527
6000,197,SelectionSort,17997000
6000,197,MergeSort,67886
6000,197,QuickSort,93473
6000,197,HeapSort,93206
6000,198,BubbleSort,17997000
6000,198,InsertionSort,8943613
6000,198,SelectionSort,17997000
6000,198,MergeSort,67803
6000,198,QuickSort,85840
6000,198,HeapSort,93095
6000,199,BubbleSort,17997000
6000,199,InsertionSort,9078644
6000,199,SelectionSort,17997000
6000,199,MergeSort,67795
6000,199,QuickSort,84430
6000,199,HeapSort,93206
6000,200,BubbleSort,17997000
6000,200,InsertionSort,9037238
6000,200,SelectionSort,17997000
6000,200,MergeSort,67832
6000,200,QuickSort,92815
6000,200,HeapSort,93318
6000,201,BubbleSort,17997000
6000,201,InsertionSort,9042662
6000,201,SelectionSort,17997000
6000,201,MergeSort,67845
6000,201,QuickSort,93522
6000,201,HeapSort,93261
6000,202,BubbleSort,17997000
6000,202,InsertionSort,8921534
6000,202,SelectionSort,17997000
6000,202,MergeSort,67838
6000,202,QuickSort,92454
6000,202,HeapSort,93106
6000,203,BubbleSort,17997000
6000,203,InsertionSort,8931086
6000,203,SelectionSort,17997000
6000,203,MergeSort,67855
6000,203,QuickSort,90140
6000,203,HeapSort,93465
6000,204,BubbleSort,17997000
6000,204,InsertionSort,9054556
6000,204,SelectionSort,17997000
6000,204,MergeSort,67842
6000,204,QuickSort,84668
6000,204,HeapSort,93053
6000,205,BubbleSort,17997000
6000,205,InsertionSort,8943256
6000,205,SelectionSort,17997000
6000,205,MergeSort,67827
6000,205,QuickSort,88701
6000,205,HeapSort,93284
6000,206,BubbleSort,17997000
6000,206,InsertionSort,9122613
6000,206,SelectionSort,17997000
6000,206,MergeSort,67903
6000,206,QuickSort,88605
6000,206,HeapSort,93195
6000,207,BubbleSort,17997000
6000,207,InsertionSort,8929728
6000,207,SelectionSort,17997000
6000,207,MergeSort,67827
6000,207,QuickSort,93140
6000,207,HeapSort,93128
6000,208,BubbleSort,17997000
6000,208,InsertionSort,8857639
6000,208,SelectionSort,17997000
6000,208,MergeSort,67837
6000,208,QuickSort,89577
6000,208,HeapSort,93310
6000,209,BubbleSort,17997000
6000,209,InsertionSort,8823743
6000,209,SelectionSort,17997000
6000,209,MergeSort,67752
6000,209,QuickSort,87596
6000,209,HeapSort,93167
6000,210,BubbleSort,17997000
6000,210,InsertionSort,9052627
6000,210,SelectionSort,17997000
6000,210,MergeSort,67777
6000,210,QuickSort,88634
6000,210,HeapSort,93209
6000,211,BubbleSort,17997000
6000,211,InsertionSort,8935762
6000,211,SelectionSort,17997000
6000,211,MergeSort,67772
6000,211,QuickSort,83805
6000,211,HeapSort,93145
6000,212,BubbleSort,17997000
6000,212,InsertionSort,8937079
6000,212,SelectionSort,17997000
6000,212,MergeSort,67808
6000,212,QuickSort,93935
6000,212,HeapSort,93338
6000,213,BubbleSort,17997000
6000,213,InsertionSort,9068948
6000,213,SelectionSort,17997000
6000,213,MergeSort,67781
6000,213,QuickSort,91482
6000,213,HeapSort,93230
6000,214,BubbleSort,17997000
6000,214,InsertionSort,9042500
6000,214,SelectionSort,17997000
6000,214,MergeSort,67827
6000,214,QuickSort,94751
6000,214,HeapSort,93232
6000,215,BubbleSort,17997000
6000,215,InsertionSort,8990080
6000,215,SelectionSort,17997000
6000,215,MergeSort,67793
6000,215,QuickSort,95947
6000,215,HeapSort,93191
6000,216,BubbleSort,17997000
6000,216,InsertionSort,9089754
6000,216,SelectionSort,17997000
6000,216,MergeSort,67815
6000,216,QuickSort,89798
6000,216,HeapSort,93259
6000,217,BubbleSort,17997000
6000,217,InsertionSort,9075776
6000,217,SelectionSort,17997000
6000,217,MergeSort,67778
6000,217,QuickSort,88463
6000,217,HeapSort,93184
6000,218,BubbleSort,17997000
6000,218,InsertionSort,9076884
6000,218,SelectionSort,17997000
6000,218,MergeSort,67877
6000,218,QuickSort,89499
6000,218,HeapSort,93255
6000,219,BubbleSort,17997000
6000,219,InsertionSort,8900325
6000,219,SelectionSort,17997000
6000,219,MergeSort,67865
6000,219,QuickSort,90169
6000,219,HeapSort,93161
6000,220,BubbleSort,17997000
6000,220,InsertionSort,8925303
6000,220,SelectionSort,17997000
6000,220,MergeSort,67738
6000,220,QuickSort,91719
6000,220,HeapSort,93265
6000,221,BubbleSort,17997000
6000,221,InsertionSort,8854711
6000,221,SelectionSort,17997000
6000,221,MergeSort,67734
6000,221,QuickSort,97274
6000,221,HeapSort,93267
6000,222,BubbleSort,17997000
6000,222,InsertionSort,9075305
6000,222,SelectionSort,17997000
6000,222,MergeSort,67901
6000,222,QuickSort,90959
6000,222,HeapSort,93260
6000,223,BubbleSort,17997000
6000,223,InsertionSort,9059415
6000,223,SelectionSort,17997000
6000,223,MergeSort,67773
6000,223,QuickSort,82729
6000,223,HeapSort,93355
6000,224,BubbleSort,17997000
6000,224,InsertionSort,9059401
6000,224,SelectionSort,17997000
6000,224,MergeSort,67811
6000,224,QuickSort,94271
6000,224,HeapSort,93334
6000,225,BubbleSort,17997000
6000,225,InsertionSort,9007935
6000,225,SelectionSort,17997000
6000,225,MergeSort,67825
6000,225,QuickSort,91126
6000,225,HeapSort,93221
6000,226,BubbleSort,17997000
6000,226,InsertionSort,9063286
6000,226,SelectionSort,17997000
6000,226,MergeSort,67973
6000,226,QuickSort,84274
6000,226,HeapSort,93148
6000,227,BubbleSort,17997000
6000,227,InsertionSort,8984256
6000,227,SelectionSort,17997000
6000,227,MergeSort,67761
6000,227,QuickSort,89725
6000,227,HeapSort,93233
6000,228,BubbleSort,17997000
6000,228,InsertionSort,8941022
6000,228,SelectionSort,17997000
6000,228,MergeSort,67855
6000,228,QuickSort,87509
6000,228,HeapSort,93281
6000,229,BubbleSort,17997000
6000,229,InsertionSort,8948552
6000,229,SelectionSort,17997000
6000,229,MergeSort,67796
6000,229,QuickSort,89638
6000,229,HeapSort,93302
6000,230,BubbleSort,17997000
6000,230,InsertionSort,8982120
6000,230,SelectionSort,17997000
6000,230,MergeSort,67958
6000,230,QuickSort,83049
6000,230,HeapSort,93161
6000,231,BubbleSort,17997000
6000,231,InsertionSort,9052407
6000,231,SelectionSort,17997000
6000,231,MergeSort,67784
6000,231,QuickSort,91051
6000,231,HeapSort,93248
6000,232,BubbleSort,17997000
6000,232,InsertionSort,8935647
6000,232,SelectionSort,17997000
6000,232,MergeSort,67886
6000,232,QuickSort,96439
6000,232,HeapSort,93416
6000,233,BubbleSort,17997000
6000,233,InsertionSort,8993215
6000,233,SelectionSort,17997000
6000,233,MergeSort,67858
6000,233,QuickSort,93023
6000,233,HeapSort,93154
6000,234,BubbleSort,17997000
6000,234,InsertionSort,9072466
6000,234,SelectionSort,17997000
6000,234,MergeSort,67816
6000,234,QuickSort,85350
6000,234,HeapSort,93163
6000,235,BubbleSort,17997000
6000,235,InsertionSort,9055363
6000,235,SelectionSort,17997000
6000,235,MergeSort,67804
6000,235,QuickSort,83627
6000,235,HeapSort,93197
6000,236,BubbleSort,17997000
6000,236,InsertionSort,8894919
6000,236,SelectionSort,17997000
6000,236,MergeSort,67907
6000,236,QuickSort,90835
6000,236,HeapSort,93352
6000,237,BubbleSort,17997000
6000,237,InsertionSort,9124340
6000,237,SelectionSort,17997000
6000,237,MergeSort,67827
6000,237,QuickSort,89581
6000,237,HeapSort,93202
6000,238,BubbleSort,17997000
6000,238,InsertionSort,8938434
6000,238,SelectionSort,17997000
6000,238,MergeSort,67828
6000,238,QuickSort,94520
6000,238,HeapSort,93431
6000,239,BubbleSort,17997000
6000,239,InsertionSort,9005216
6000,239,SelectionSort,17997000
6000,239,MergeSort,67885
6000,239,QuickSort,101167
6000,239,HeapSort,93316
6000,240,BubbleSort,17997000
6000,240,InsertionSort,8945933
6000,240,SelectionSort,17997000
6000,240,MergeSort,67824
6000,240,QuickSort,86699
6000,240,HeapSort,93245
6000,241,BubbleSort,17997000
6000,241,InsertionSort,9078699
6000,241,SelectionSort,17997000
6000,241,MergeSort,67850
6000,241,QuickSort,87260
6000,241,HeapSort,93262
6000,242,BubbleSort,17997000
6000,242,InsertionSort,8965660
6000,242,SelectionSort,17997000
6000,242,MergeSort,67803
6000,242,QuickSort,87698
6000,242,HeapSort,93238
6000,243,BubbleSort,17997000
6000,243,InsertionSort,8985012
6000,243,SelectionSort,17997000
6000,243,MergeSort,67769
6000,243,QuickSort,87372
6000,243,HeapSort,93104
6000,244,BubbleSort,17997000
6000,244,InsertionSort,8995597
6000,244,SelectionSort,17997000
6000,244,MergeSort,67813
6000,244,QuickSort,90077
6000,244,HeapSort,93432
6000,245,BubbleSort,17997000
6000,245,InsertionSort,9088160
6000,245,SelectionSort,17997000
6000,245,MergeSort,67864
6000,245,QuickSort,91003
6000,245,HeapSort,93191
6000,246,BubbleSort,17997000
6000,246,InsertionSort,8945243
6000,246,SelectionSort,17997000
6000,246,MergeSort,67849
6000,246,QuickSort,91634
6000,246,HeapSort,93113
6000,247,BubbleSort,17997000
6000,247,InsertionSort,8944267
6000,247,SelectionSort,17997000
6000,247,MergeSort,67831
6000,247,QuickSort,92591
6000,247,HeapSort,93458
6000,248,BubbleSort,17997000
6000,248,InsertionSort,9052891
6000,248,SelectionSort,17997000
6000,248,MergeSort,67874
6000,248,QuickSort,90771
6000,248,HeapSort,93093
6000,249,BubbleSort,17997000
6000,249,InsertionSort,9002383
6000,249,SelectionSort,17997000
6000,249,MergeSort,67861
6000,249,QuickSort,89007
6000,249,HeapSort,93237
6000,250,BubbleSort,17997000
6000,250,InsertionSort,8913961
6000,250,SelectionSort,17997000
6000,250,MergeSort,67857
6000,250,QuickSort,99939
6000,250,HeapSort,93136
6000,251,BubbleSort,17997000
6000,251,InsertionSort,8962405
6000,251,SelectionSort,17997000
6000,251,MergeSort,67915
6000,251,QuickSort,86731
6000,251,HeapSort,93283
6000,252,BubbleSort,17997000
6000,252,InsertionSort,9060690
6000,252,SelectionSort,17997000
6000,252,MergeSort,67866
6000,252,QuickSort,97715
6000,252,HeapSort,93345
6000,253,BubbleSort,17997000
6000,253,InsertionSort,8942306
6000,253,SelectionSort,17997000
6000,253,MergeSort,67810
6000,253,QuickSort,95152
6000,253,HeapSort,93222
6000,254,BubbleSort,17997000
6000,254,InsertionSort,8844399
6000,254,SelectionSort,17997000
6000,254,MergeSort,67879
6000,254,QuickSort,88440
6000,254,HeapSort,93288
6000,255,BubbleSort,17997000
6000,255,InsertionSort,9091657
6000,255,SelectionSort,17997000
6000,255,MergeSort,67864
6000,255,QuickSort,91640
6000,255,HeapSort,93049
6000,256,BubbleSort,17997000
6000,256,InsertionSort,8917672
6000,256,SelectionSort,17997000
6000,256,MergeSort,67855
6000,256,QuickSort,87401
6000,256,HeapSort,93153
6000,257,BubbleSort,17997000
6000,257,InsertionSort,8914625
6000,257,SelectionSort,17997000
6000,257,MergeSort,67865
6000,257,QuickSort,90219
6000,257,HeapSort,93285
6000,258,BubbleSort,17997000
6000,258,InsertionSort,8921622
6000,258,SelectionSort,17997000
6000,258,MergeSort,67794
6000,258,QuickSort,86542
6000,258,HeapSort,93208
6000,259,BubbleSort,17997000
6000,259,InsertionSort,8979449
6000,259,SelectionSort,17997000
6000,259,MergeSort,67884
6000,259,QuickSort,91751
6000,259,HeapSort,93254
6000,260,BubbleSort,17997000
6000,260,InsertionSort,9015596
6000,260,SelectionSort,17997000
6000,260,MergeSort,67872
6000,260,QuickSort,89920
6000,260,HeapSort,93254
6000,261,BubbleSort,17997000
6000,261,InsertionSort,8958372
6000,261,SelectionSort,17997000
6000,261,MergeSort,67790
6000,261,QuickSort,88015
6000,261,HeapSort,93315
6000,262,BubbleSort,17997000
6000,262,InsertionSort,9133544
6000,262,SelectionSort,17997000
6000,262,MergeSort,67871
6000,262,QuickSort,96513
6000,262,HeapSort,93140
6000,263,BubbleSort,17997000
6000,263,InsertionSort,8938550
6000,263,SelectionSort,17997000
6000,263,MergeSort,67900
6000,263,QuickSort,107295
6000,263,HeapSort,93237
6000,264,BubbleSort,17997000
6000,264,InsertionSort,8849569
6000,264,SelectionSort,17997000
6000,264,MergeSort,67783
6000,264,QuickSort,90211
6000,264,HeapSort,93203
6000,265,BubbleSort,17997000
6000,265,InsertionSort,8972666
6000,265,SelectionSort,17997000
6000,265,MergeSort,67842
6000,265,QuickSort,87505
6000,265,HeapSort,93135
6000,266,BubbleSort,17997000
6000,266,InsertionSort,8927517
6000,266,SelectionSort,17997000
6000,266,MergeSort,67830
6000,266,QuickSort,89530
6000,266,HeapSort,93360
6000,267,BubbleSort,17997000
6000,267,InsertionSort,9117182
6000,267,SelectionSort,17997000
6000,267,MergeSort,67859
6000,267,QuickSort,86322
6000,267,HeapSort,93047
6000,268,BubbleSort,17997000
6000,268,InsertionSort,8851900
6000,268,SelectionSort,17997000
6000,268,MergeSort,67882
6000,268,QuickSort,88726
6000,268,HeapSort,93301
6000,269,BubbleSort,17997000
6000,269,InsertionSort,8978494
6000,269,SelectionSort,17997000
6000,269,MergeSort,67713
6000,269,QuickSort,83158
6000,269,HeapSort,93425
6000,270,BubbleSort,17997000
6000,270,InsertionSort,8974154
6000,270,SelectionSort,17997000
6000,270,MergeSort,67844
6000,270,QuickSort,88958
6000,270,HeapSort,93278
6000,271,BubbleSort,17997000
6000,271,InsertionSort,9096039
6000,271,SelectionSort,17997000
6000,271,MergeSort,67741
6000,271,QuickSort,85561
6000,271,HeapSort,93067
6000,272,BubbleSort,17997000
6000,272,InsertionSort,8938826
6000,272,SelectionSort,17997000
6000,272,MergeSort,67880
6000,272,QuickSort,93623
6000,272,HeapSort,93012
6000,273,BubbleSort,17997000
6000,273,InsertionSort,9133977
6000,273,SelectionSort,17997000
6000,273,MergeSort,67778
6000,273,QuickSort,90314
6000,273,HeapSort,92985
6000,274,BubbleSort,17997000
6000,274,InsertionSort,8930213
6000,274,SelectionSort,17997000
6000,274,MergeSort,67819
6000,274,QuickSort,87610
6000,274,HeapSort,93164
6000,275,BubbleSort,17997000
6000,275,InsertionSort,8989444
6000,275,SelectionSort,17997000
6000,275,MergeSort,67894
6000,275,QuickSort,84927
6000,275,HeapSort,93225
6000,276,BubbleSort,17997000
6000,276,InsertionSort,9099595
6000,276,SelectionSort,17997000
6000,276,MergeSort,67871
6000,276,QuickSort,87055
6000,276,HeapSort,93166
6000,277,BubbleSort,17997000
6000,277,InsertionSort,9042070
6000,277,SelectionSort,17997000
6000,277,MergeSort,67914
6000,277,QuickSort,82853
6000,277,HeapSort,93209
6000,278,BubbleSort,17997000
6000,278,InsertionSort,8936885
6000,278,SelectionSort,17997000
6000,278,MergeSort,67819
6000,278,QuickSort,94077
6000,278,HeapSort,93253
6000,279,BubbleSort,17997000
6000,279,InsertionSort,9082796
6000,279,SelectionSort,17997000
6000,279,MergeSort,67735
